x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100
-1.9623809213349335e7,-4104.603252653297,-8197.819134236463,2.5689046309711505e6,2.4815760526613425e6,-15814.11347351869,2.0326874675572151e6,9293.6606310888,-81.90378008954258,-7930.800475685209,-281702.13795290154,-54706.640126245,-15433.108386329812,-35471.80375831306,10473.514214833074,-9132.494455279777,72573.47781758769,-16518.510583335996,6250.0926172813415,67441.75275146526,-9991.664518853937,5108.346382494872,-15080.980302550804,-3743.5997475991257,1.0387672688379879e6,-11405.093875794184,-12076.344714502073,-51579.028433010724,-1148.495432782818,-27387.778949669966,-6106.159715508936,50223.434655364734,38348.95627264361,2308.448555389389,-3665.578666614879,-14314.614778687665,-213742.36054621876,16677.091422680358,-13756.062208579755,15960.852458889794,128465.75101002149,3146.9936637620026,3636.5602471642496,106558.97327973854,-3.7722268595055616e6,-4839.01792774417,-7592.485474223407,-15664.049412555814,16149.624365355774,3033.254295949773,-3.1178342669844353e8,-260363.05831108592,8706.050490959038,3.116652151387674e6,-8848.422191136577,35819.12559032271,-33698.15061216723,4.45872605612784e6,-9512.941085502622,-11691.961696787494,-4030.7560457200752,-43792.87040160373,4188.2793737681,68275.69052891484,-240060.12658328027,3329.535341677618,-3880.984585385252,-46647.36276699386,20102.87738336628,210429.61534168583,65693.13029846082,-475793.1925410718,-6794.379485521441,11333.928075812106,226004.02566826926,-9410.060545995115,-439448.8514661768,-94208.28560472801,50577.568537193765,13942.64158968879,-23257.543773097987,-21507.465771617248,-8849.474756744177,186667.9349674018,4.190227198274338e6,102356.28668205894,62557.59557013203,13311.22058699935,-15285.877891913236,26470.060962524683,-1.6625451170742027e6,3732.986269767774,-97413.33678621329,184075.5222482703,5078.021914015493,-1.1857422729743256e6,-14739.805029931864,-56240.22340382046,17610.912766978443,-16034.347936124886
-2.4688022804935873e7,-4797.496125255333,-7792.99913548037,2.782738516285618e6,1.8264184765753294e6,-16217.765652782768,2.036587765610871e6,8695.907002219063,2400.4060947015996,96002.3212921591,-274840.23594984424,-118923.86654203194,-180.82653673026834,-213911.36510303448,11208.546802108918,-8789.22222868336,117400.00774122278,-17371.57007649257,5912.645064068937,69778.71854165262,-9864.537410099272,5934.881502875962,-14026.120167183684,-3531.9274842537648,1.0866872824906742e6,-11101.905925333369,-12126.267368629573,-51941.94778159631,-1197.7158956818037,-18503.119579490438,-20214.640560582746,53509.92320535571,-30642.34305973808,3296.0314790672564,-3876.644707055765,-11888.560852922392,-418347.00202523737,17885.754176817256,38972.93282833406,18807.018809159053,130334.62106589253,3427.844282982697,3738.7008645576466,60080.415901970846,1.9493935572654947e6,-4064.4513653231224,-8118.547553321581,-16067.550714879659,14830.14342694923,2852.6047283848466,-2.863489307279773e8,-267849.4946076549,9196.056763332626,3.192896921083072e6,-8876.625030007077,36134.40531856147,-10598.676444251656,4.532163789931377e6,-9740.616225230808,-11899.616745090218,6365.187799394377,-46686.27098932843,4375.248692521177,67920.66043382001,-243669.86458518347,4436.268788258631,-2307.752631417687,-44587.128332574466,20590.143540965433,-276900.8004820674,69597.48307709068,-483621.02909652394,-7600.206402833469,12225.468368438555,236518.15678715977,-9346.048693772527,-442745.2195558453,-94330.24890649797,50238.57559984536,14374.927626882978,-23443.90868513282,-15484.321620112896,-10389.188614698973,193188.9780848225,4.204168196826095e6,99166.41112048755,4613.442394167527,13372.94841589618,-13902.97985050423,26669.92824600608,3.3490094419716434e6,4170.391817051898,-98430.51068465027,187897.12869603123,4334.092207930672,-304394.2713863308,-14191.744046863858,-57070.11938670021,7408.726053725677,-15966.73096397428
-2.557423598343817e6,-3714.006092683985,-7976.21518906004,2.213931801180105e6,452979.1411592175,-15898.600959692749,2.0964122486692606e6,10486.417055407148,2753.0637541191927,31090.4343778939,-254034.72218847234,-204983.20284402443,-13135.92502961338,-65207.04073494319,10963.883999194344,-9133.794960760106,67813.93106048836,-16350.198761306932,6171.6967101826895,71963.84974335946,-10697.658926093818,4688.376598791785,-14882.649991385393,-3798.7179286666756,1.1255837618417356e6,-11421.3295718517,-11969.753112877486,-52694.58764913864,-866.2511797485321,-115158.17212933602,-12166.544002717199,55992.877745608705,-87978.36834538846,2794.007092608474,-3169.3609752587813,-8802.919449285362,-338455.1486882158,17411.708557987007,17414.4162645646,18860.102738623504,134220.45097851515,3032.7298739833263,3753.4389776133125,-15687.083568765212,1.5695617078534681e6,-4591.998866712248,-8214.513496242686,-16010.801241722938,15969.564474840043,3356.3369162941963,-4.839048843273857e7,-271073.28813719325,9364.70636593586,3.2725326160719157e6,-8930.61758662319,35793.13102779247,-6171.518821130756,4.605757913105244e6,-9634.431350190822,-11840.323459799276,-4654.27172383612,-44700.661036199665,4470.534258235369,67959.9431641486,-246511.526990156,4123.3477910768925,-4477.505004475126,-45910.087258896965,20727.545841694133,-259601.6822792335,67038.19706879582,-490239.3288555532,-7311.415973375967,11813.678553057898,231645.89575054348,-9394.846289770849,-445790.97132270614,-93424.82937676231,49205.167744811355,14738.676969014581,-23402.34260432415,-12513.075848830504,-12210.389941107951,200055.64854822878,4.207884375593123e6,104652.50812443561,68790.15431134455,13445.060233571128,-12769.443266661765,26171.863706456257,107769.30603053585,5074.978805160286,-99903.95185681454,188111.90808415768,4262.1529110454585,897330.6845318879,-14731.422926030364,-58818.24326140102,10265.937805829662,-16554.454810116946
-1.1318095269634003e7,-4282.837552324128,-8266.417742021702,2.4047639405911383e6,251468.3861818312,-16120.573633241413,2.10657083373654e6,11211.48351991552,6637.212947241098,-11462.159940961823,-264520.59099086083,42124.98641264676,-11528.853203847137,-332456.9699858418,11041.873380080748,-9084.28248195735,158349.02314354372,-16699.068491201266,6070.390021238025,73490.41675810244,-10215.513109617852,6200.78424648681,-14624.897707477137,-3677.6885712003173,1.1686294774348289e6,-11456.644480385321,-12233.392129232461,-52930.27047075452,-1132.7359086349109,-34599.53467797973,-6024.73271114573,58225.35825100865,-157552.8266341769,138.45398555509882,-3851.1547224238197,-13922.988689664444,362295.5220072243,17856.63330974975,23494.144677886812,17131.645048808223,140552.14154415877,2987.5076335129065,3247.6906695688085,-72173.60781506423,3.120480747392999e6,-4287.628736723409,-8839.300316267674,-16633.600699858176,15773.113354014358,3175.951283556772,-3.176680266473281e8,-276818.9535901555,9682.385513287041,3.3456529650155143e6,-8863.412574493528,35705.55608855192,-2891.85456011901,4.67824797146827e6,-9712.334350248946,-11854.727068646673,9889.649977107663,-47204.920078282295,3969.94007097002,67742.59919979575,-249487.83443411338,4496.3644536230595,-3685.363746401127,-45020.107560492375,20673.000178644255,28233.630186609797,69450.93602590312,-497937.8478025414,-7741.118344899721,15315.736665296328,238080.85557269366,-9327.728028386262,-447481.3927225344,-96649.26314792898,50161.53709575686,14874.755189993473,-23494.093511101953,-19127.849545537778,-15153.8637539742,206327.93692254875,4.220818702311621e6,101582.45116404534,-28005.254660209008,13721.65223405812,-13349.683816801076,25567.765844991285,1.5660804378907448e6,6205.2436105964525,-101286.89830953097,191437.4625812481,3943.3453123669633,-83707.06915101856,-14446.594528218058,-59916.965998897744,12833.498942875896,-16439.289301583223
-1.1833905948951203e7,-4140.831597125793,-8332.083408137563,2.9805168996266946e6,1.2826327464688767e6,-16141.91969659809,2.171986273215004e6,11446.108096608908,1721.6350688546604,-34696.006985238855,-251600.58797698325,156132.72270736677,-11850.509503776068,551164.8260644462,11207.625665295409,-9441.534364485338,82263.23690870834,-17713.540006241627,6120.072528242286,76063.6524944605,-10443.398231926878,5603.915755943715,-14624.437226731676,-3924.3194224560084,1.2226580550579836e6,-11600.630712014497,-12460.659821309384,-53232.36701048791,-627.9217257979334,-50741.30318264073,8503.37809847671,60297.27816800976,-149245.73652838764,-117.30981578635215,-3518.9357872551122,-16036.118999559849,-186728.1243567159,17608.41376440512,40801.16252180555,19088.898788424103,146415.45950126593,3115.876179007299,4084.901203528718,-34659.57104144284,657269.9422971137,-4705.301111569972,-9174.26584259423,-16503.968924228597,15939.21759305783,3251.893142247147,-1.742429296701536e8,-278486.2988917631,9251.838500098098,3.4107112529584756e6,-9060.130823434398,36035.54999211629,-17652.120332399918,4.752919326446902e6,-9635.422994973866,-11925.261264095589,4759.536084002429,-46653.23428950053,4428.097114653813,67043.15701795187,-252583.991923167,3965.4110578406912,-10661.842720749248,-45606.361310811546,20562.420032268372,86384.33916003192,67636.76061506598,-505188.4537769775,-7856.180931403596,13406.643118351061,245947.844076662,-9840.15095331798,-450083.8718840684,-97482.38231645641,49447.95827833476,14866.971248299142,-23598.570124989088,-14759.315776292484,-9996.278808395871,212419.47883898093,4.235926961844649e6,115197.18508528429,-32605.11754448788,13940.121589723014,-10532.43228346544,25514.419170244422,-2.0601747528783414e6,7963.705246236681,-103103.31623592104,192493.61259907836,3984.165479766944,-640845.0002230738,-14821.628221081897,-59622.96360039949,7060.199261052001,-17029.742539025712
-9.406349025111746e6,-4713.092393019425,-8047.679655579198,2.2319288999510473e6,849076.0256181571,-16484.70996368331,2.1718577799192076e6,11335.886433181086,2885.9014767266713,39245.901296732925,-274926.62956850434,23491.621551718472,-21817.82242684875,207938.0184671244,11226.741602033057,-9469.687017425165,136128.34110962442,-17180.965378552624,6439.417288558121,78327.60958874851,-10814.23222524187,6032.909704675416,-14803.975453383957,-3869.6914460788935,1.276513702234493e6,-11856.515027129271,-12715.680170093703,-53526.01493639777,-1329.9021218786481,-24378.53537892779,1585.9973425804337,62248.01643296534,-67885.22953617889,920.0865832662429,-3769.774465737425,-13678.412135750734,509815.05666884716,17821.391834774273,-1836.8768984816088,23629.317355103707,149132.82308369892,3759.2408508065046,3826.2637935666985,-77055.10959997235,-1.3986916956077702e6,-4544.436533838648,-9638.170076138675,-16336.638603783129,15728.606201554798,3212.7759750345003,-1.1245860491306856e8,-281770.5264475089,9779.536707803993,3.467344633809584e6,-8993.062425962125,36171.341960534584,-20205.629287077063,4.825723974672774e6,-9845.603110989978,-12186.29110820515,7995.581287327901,-47632.05597663295,4487.603995336651,66692.30471381894,-255999.0025247269,4098.020941176141,-9618.694952235812,-45129.96837783892,21149.590080273185,338199.90078518726,67176.44791832441,-512722.05647308484,-8277.302484724274,9132.614637719278,250868.47051727562,-9503.64517841892,-452845.35396394134,-101168.89299185864,50084.006620161636,14847.83972552243,-23592.38429302247,-10090.211999518378,-10015.30521210237,219413.80322956308,4.259189824186195e6,116769.86459047707,37387.80205934234,14180.880566811044,-10499.286045336794,26641.760328130047,4.249246545543332e6,6730.724455603746,-105076.38949277924,196087.2950661692,3448.04987271521,1.7161300514414834e6,-14889.08836441159,-61684.70237891506,4374.829611094456,-16969.88869650778
-5.9022968869873565e6,-4373.035206422013,-8123.44922446897,1.5153840704021505e6,284235.4642929882,-16295.902515750011,2.1880764634789517e6,10972.882364520965,3332.1031320333745,-44226.50084247144,-238390.95021486524,86418.89100284135,-4252.540797922065,21944.456603767005,11130.52688469464,-9569.192803036558,75967.41897070866,-17965.531485518284,6232.748715326528,80663.61534366655,-11176.539870615452,5349.243323271371,-14889.315851487097,-3560.8090790754145,1.3453440659655214e6,-11844.569661363685,-12302.75241418574,-53942.66138433332,-1260.308151599006,174718.82180812708,-6508.8549515832765,64704.92792693332,-71647.57015042168,1359.8426992309066,-3519.955263344924,-16385.787159456195,-112825.32053172003,18661.95834475817,17216.893370332502,22983.010130560608,151272.42463887876,3008.753404366485,4312.411953180779,-7067.900166218941,1.811677291683378e6,-4697.08725652403,-10602.466824360208,-16976.392436401682,15841.249802516788,3359.1559157607385,-2.6054954734243175e8,-290211.1288119444,9920.390876545276,3.5261621012529596e6,-9365.157459320018,36330.74435161387,-27110.376040010502,4.889673676657987e6,-10079.628557347467,-11941.906878345282,5483.829544364888,-48235.409733713685,4226.7786485282,66537.1913523653,-259090.79519735117,4807.392250063753,1079.2800225785431,-45796.39417496457,20964.345529310824,246680.5220326636,63439.062487754534,-519216.1438126762,-7202.333921977327,11602.398326845494,255670.7446932119,-9749.55645485495,-455985.10102436855,-98246.86258782387,49860.771133435155,14995.714150248796,-24109.302876202637,-15603.156989819672,-13049.946272720828,224783.12574894802,4.289814290025802e6,109697.84723515838,-63856.57726771451,14320.377592165209,-10195.152806538576,26420.387368849482,-3.284076052601496e6,8188.377530475784,-106256.67866764827,197201.13605807803,3577.960883349365,598584.3067812733,-14820.551161109897,-62237.55248463157,9373.697189655959,-17250.301063269275
6.021640861026564e6,-4553.523220974159,-8178.220141439178,1.5011981935631533e6,2.360046729115053e6,-16865.720602722096,2.2010416385186906e6,10563.619132845412,5836.461688119721,-79822.55082948772,-241257.7159248133,8631.659797038703,-117.95739366504313,-373750.29435632576,11409.460758235102,-10364.078770738704,142968.14261625728,-19382.11540418407,6700.478395101198,83291.94442942346,-11035.025078060682,4320.54931482566,-14987.120883292511,-3849.9019383319514,1.411724363843827e6,-12059.939968644016,-12928.544788516325,-54244.30757878648,-1385.2812666330049,-25205.99434209668,8397.322806482543,66164.07795759007,-101830.48912615227,904.1879046495005,-4038.761471641397,-10047.571475516334,-106444.33687007085,18857.566603230185,25753.0140587916,17584.41546566497,156248.86876518722,3341.9839423736325,2870.491151402943,70946.08867669004,-2.8981666354569155e6,-4571.177964333607,-10431.898829944184,-16445.83051288103,15968.738023472415,3313.4568250389457,-1.910057232348342e8,-294010.310420127,9913.249530398652,3.5888635425054333e6,-9146.746271432421,36397.82715541449,-7663.407690954231,4.938478687878761e6,-9993.41200932082,-12423.947817896345,-1151.422120450203,-49014.130402152914,4559.404495146618,65994.61893620157,-261917.22694735645,4532.91477520784,-7483.876341063057,-44246.282044396445,21486.37509324035,185344.0165166899,60908.82572412256,-526396.7502812743,-8400.76841520729,15034.746076884423,255063.6554103848,-9667.026234244304,-459122.7525784826,-98093.99171642431,49690.10270066826,15155.001897278302,-23935.612029902153,-13766.40883041209,-13681.026828156393,230858.26520376446,4.337423549841462e6,109540.1364758276,44020.18244811865,14492.76850788891,-12291.714030793988,27422.603475835786,-1.1841009185187866e6,4617.652567020016,-108267.88175217497,199578.3862526492,3064.6288680084112,220001.5310223633,-15116.25059511204,-63478.54762292544,9181.868532217186,-17240.084819137664
7.448355347120606e6,-4842.396648396203,-8593.989618587595,1.629065899235078e6,3.361335423566111e6,-16801.18670625194,2.248123005448811e6,11441.155944473208,4219.983470367569,17645.645224138967,-253445.70402882044,61948.01491674001,-19170.15768868838,-112291.07278364997,11575.614455519606,-11243.606133624833,44810.72630564868,-18839.79970212897,6622.177127661003,85770.01303396637,-10842.000379136334,3610.5424795655795,-14985.322933111884,-3884.526166491987,1.471802819216095e6,-11992.329134276644,-12886.64696363057,-54913.47165649377,-685.7520860483705,98789.80567078925,-3885.431773454272,66691.19000228845,-102058.92892381818,1930.7009083466357,-3626.3302543102845,-13143.646506732633,135942.8185294256,18250.87441743966,-6369.458145970517,21601.95686331619,158402.46822524432,2853.4674433100686,4430.737106903858,-45693.07703055802,1.828444219459402e6,-4769.6303711708315,-10757.344958457028,-16846.503070509763,15712.81007543232,3444.395889724815,-6.378559866158178e7,-293531.81490696187,9633.738715854697,3.651196687499616e6,-9403.613957264874,36984.02621695199,-14616.595341271946,4.990533131145759e6,-9933.958713598111,-12445.328815966344,11362.910234139079,-49342.3757785284,4554.228041025136,65708.86657380317,-264805.7247980472,3903.9656037088416,-1958.2609002823385,-44677.71668780446,21237.55077937958,-189359.67120558085,54994.24654465878,-533151.8522736876,-8121.019548859685,9040.880953202915,262859.17023196095,-10167.442985671401,-463162.7556799418,-101986.58831943863,48656.274870450005,15598.37175037151,-24289.63480868782,-13106.562557316196,-9899.354744044547,234540.0037197929,4.381679950735087e6,115516.54895703745,-65736.44449593087,14543.861997534326,-13132.30524817788,26409.80133931188,564774.9357085773,4549.05538563701,-109616.01044649606,201172.49240423396,3028.886149058116,364454.44500176836,-15387.501638309224,-64264.03459795009,19223.091332667464,-17854.995531820106
1.1001835329178302e7,-4710.95103070227,-8659.661070326962,1.4386462566461223e6,2.8955218045121487e6,-17024.459357777447,2.247437152174925e6,11131.047457651666,1948.2199729587664,46072.66107973835,-240078.07373327683,35675.22679313419,-11673.766528701617,-318461.8765911536,11597.744315519356,-11442.507939545398,67424.7365817982,-19865.87371731424,6761.4770230063405,88806.13451105698,-10823.395931348301,4412.827236594963,-15168.671833301682,-3632.1059351225044,1.5333584681349117e6,-12043.91215796794,-12869.393162106033,-55234.26943684756,-1179.770524575882,-131299.42926546547,-5004.139111875695,67018.07340251368,-182054.62809620996,320.4724138222448,-3989.4914602881645,-10798.585127252873,-374007.1926178043,19039.653722527913,-3406.2442904245845,22619.659738463586,161005.64568248886,2956.8585146616474,3355.8936374796913,17371.82455929192,-335270.8311664483,-4453.15273702329,-11216.904604824795,-16559.464717043218,15782.758926673489,3461.5280285113276,-1.2491844044319122e8,-299106.75946717145,10193.125396606347,3.7061926613505967e6,-9412.514119226913,37086.48054622439,785.1421712886689,5.03735285511401e6,-10330.258134456346,-12423.15507963349,-11899.066074257438,-48171.517784573996,4194.7901957799195,65837.44162758013,-268232.9740364775,4268.554643510296,7235.825147563435,-44135.47548006314,21685.8537989246,-196772.260172786,52269.542654782534,-537067.9541985751,-8112.227403661575,13461.839699948945,263156.55889512,-9818.213814145138,-466729.57818592724,-103235.19435950073,49053.8375687359,15538.766477058736,-24518.359629383816,-13043.501426289396,-14924.640719707726,238411.07955403038,4.423536754677784e6,121691.19170215682,-13415.351720276312,14259.378268538545,-12657.243704106542,27340.150828616745,858478.9850238352,4464.889191694654,-111126.36959380387,203629.70674393568,2648.3584334351344,-767856.8994136717,-15311.78326848834,-65809.84291804329,12276.588988394225,-17565.761412066175
1.7086417069018763e7,-3995.3221895335055,-8501.29468629866,1.261498625634723e6,3.802835681163749e6,-17067.10145551278,2.255053580035526e6,11257.342199514473,2839.565897193632,58279.409184213015,-243107.71040326677,-113125.27156727405,-14577.918261267938,204420.41469053223,11733.6203406793,-11961.51830692799,66582.25905735473,-19329.41482467264,7005.073849870312,92803.76357481947,-11513.28718474553,3289.9585186971844,-15597.728789118208,-3745.24953936131,1.5990449918347173e6,-12203.083087692145,-12819.383422466224,-55698.97855602627,-935.5680274128856,31398.797349225806,-5843.609837474435,66920.15656583,-172534.36662496667,1977.3574793897901,-3360.9827869270184,-12003.565729878454,392672.6600313105,18723.61809037913,16224.79944330763,24331.350224056627,166733.44017637224,3229.675137805355,4310.4531610748545,56725.236062811055,1.302524155483879e6,-4795.735290768604,-11418.527953884235,-17839.560072276003,15792.35664527059,3743.1421613289644,-3.441052010361839e7,-301136.08135593706,10037.048579166647,3.762447698933366e6,-9696.1418550274,38290.76935777699,-15457.993807705294,5.087722863636559e6,-10346.021253016368,-12714.10954622374,2329.4748017674046,-47158.64059971999,4766.314714155623,65436.22373398164,-271356.7972816191,4128.583589312962,-19355.542903843932,-45836.91051473352,22076.40917599461,-121068.1573412775,55112.01012056142,-543271.430545979,-7803.853772947481,14633.331380303036,269862.3181235667,-10049.862169951837,-471474.69767987035,-104724.85968942891,48213.679341892625,15740.247084691808,-24760.366456853317,-9604.064981715785,-9403.877644630375,242230.97699263733,4.46502039367037e6,114061.92400389146,-15516.772576504616,14525.159258658345,-13111.461214921894,27747.78826578561,-1.0663801543471674e6,6148.767147317203,-113214.14187230747,205145.47893236787,2332.6143993832025,-637886.7964932178,-15634.527517512795,-67090.28813063557,22168.24922371729,-17740.349665806414
1.7616442656496447e7,-5039.632204576893,-8450.720199191688,1.495045349620224e6,5.057720759391955e6,-17594.303657116623,2.2369156529575284e6,10429.197365785636,3601.886028509384,-135119.79540567094,-224923.56383364656,40987.73880868884,-16397.374328879396,457417.43712984613,12156.227660033137,-11793.11654759766,182639.30510524966,-19385.63325432682,6825.471056655834,96129.82285483822,-10945.331480173285,4203.604958089801,-14954.83312173654,-3469.250061865549,1.647372816903336e6,-12094.045405203478,-13186.422240770195,-56290.49266079604,-1277.086477053431,26749.975406097794,1489.074154656451,67024.16303977025,-91877.69492076269,1394.239532842444,-4326.246912333047,-16501.863052973145,388703.1448350728,18711.888147610185,-29321.871107913412,21882.17654836594,166748.38573348956,3741.4200114524033,3891.735738037755,-67904.22587735251,-4.763888144096797e6,-4306.252986722097,-12135.099505246959,-17495.914667910598,15111.902588914929,3343.165755785386,-2.5272841293199774e7,-306713.1771053279,9962.44859015954,3.8237081371000977e6,-9709.927570842407,38960.98285022479,-10381.678188965767,5.140175850837467e6,-10504.694454112238,-12893.27417776051,6392.694403430116,-51279.371661291465,4773.436322565373,64850.95680060819,-275004.3374707364,4373.25797269607,-1030.6755290363026,-45632.87446488339,22276.481281050957,-213410.70549257225,58550.52500853999,-549230.9718317847,-8243.9931202611,8022.605528157541,275357.2243599783,-10164.339347367482,-476169.0479372579,-103770.33192871693,47760.66797175372,15679.085658719032,-25135.58750818422,-8314.670477517706,-15262.03270407381,247706.83775276924,4.497771656559432e6,116104.14323281596,-2928.1386071344423,14475.74340156805,-17510.856402725094,27774.404978556056,-2.3991075602160837e6,6438.415560562362,-114268.03338423245,207641.41949129128,2148.8994005555173,287744.0934445612,-15725.5509839466,-68025.96758772884,15381.694023627479,-17660.71041121997
2.2878995082313273e7,-4851.426434147683,-8987.56947248632,1.4390211992785973e6,4.495951341161978e6,-17474.382443564424,2.2922775767023265e6,10190.79402016108,2677.1784597576675,46158.24067996419,-228750.51301404406,6857.691397114506,-3910.129605970773,16796.80108435112,11626.946676167978,-11903.398808266595,135369.2011859945,-21246.074731518474,7282.392490702998,99692.51994744895,-11232.564323233077,3870.5497294104207,-16208.923217451707,-3669.3705174015267,1.6787419791148275e6,-12598.713427689365,-13350.185349714411,-56493.72110756298,-1287.7725693358202,-47535.48537236752,-3913.019680467565,66645.82564469666,-112794.1501599607,1631.8231802612925,-4123.001443448539,-16165.09562470217,-261544.5189830316,18443.994864685606,-7833.849405888304,16817.68054192197,171685.02180653226,3761.187694461051,4100.6342851582385,134970.2796522888,-3.4259426681050383e6,-5125.55533517043,-12378.008614431574,-16817.322545290386,16086.985876356808,3631.9258513901705,-3.2766230783489126e8,-313432.43167736585,9713.174367349797,3.876085120719219e6,-9932.175028278503,39106.41824991087,-38024.966998808,5.188548524991341e6,-10623.268828476144,-12907.829571631371,-2192.8040206098403,-51174.27766088975,4655.116769531369,64794.403286311535,-278434.05773944093,4094.5075077366982,-17753.68372049276,-45065.12585628695,22130.006449075572,158765.9088247446,56782.907460181086,-554873.1096781284,-7564.613329306862,12898.676133259707,280957.3534307327,-10392.319941928918,-482839.86330931686,-106803.96236769944,48388.793515085235,15319.00990215547,-25281.123976806044,-14294.874063240644,-9518.050860579606,251804.67514781776,4.533970308491342e6,120813.66945289438,56804.959851284235,14544.549207621625,-16914.348427024826,28275.244210642184,-739445.5851091926,3095.5069726962,-115694.59744329042,208953.73541852523,2352.0929093873997,-1.847507244480163e6,-16186.927095860829,-69358.0399915536,9549.304525750907,-18080.937724501833
2.1458813924623646e7,-5470.057812324675,-8579.91150606558,842693.4220787742,4.4245636255545495e6,-17849.36529555439,2.2611925857190066e6,9066.043459626111,4788.399958697611,-45609.14714193657,-229202.56921235088,-118339.11730757439,-19479.02731280961,-221163.72655031327,12332.35111488613,-11715.58196576832,185228.36271158364,-20471.513495322797,7019.187659256107,103273.39410377362,-11154.409624194554,3917.74213999965,-15178.999179112472,-3426.687229199455,1.7182870143107993e6,-12295.353604442646,-13399.147375994786,-56809.24614720728,-1353.4220573409539,-50345.09062514191,-20010.78929583516,66467.22427671935,-62625.94744177857,2710.319851785762,-4292.634322183425,-13585.837934038043,-199455.48140358512,19661.710929825043,80151.3739268398,21825.1394305622,170853.68792056016,4198.233160507709,4110.538588722297,74285.06599746949,1.8967282798553715e6,-4342.305284830179,-12942.88194103905,-17124.11758292656,14685.96201787112,3449.342943919059,-3.09841495458068e8,-316873.2311626534,10182.041937800905,3.9255892244253135e6,-9983.656472833045,39937.733575721984,-19803.8876960512,5.231675236516683e6,-10748.327933950048,-13150.767218676094,3558.2164405865205,-53846.994854106946,4842.8898405925065,64491.08077560152,-281759.84532237565,4480.950637394932,12378.120629062316,-43541.462468021244,22616.231004254034,-265828.3131727282,52831.52175523783,-560909.3848010305,-8354.56947876472,14436.596859252888,291518.02465932956,-10327.265207117685,-488412.9537303609,-107815.82504073488,48434.500367270404,15867.84395354959,-25457.47654718054,-6612.484550697621,-11238.594117930521,255059.6279740287,4.5676785377309e6,122834.34470700775,-30372.307696357566,14680.997013403641,-18132.407477368135,29030.392705345486,3.344692146784676e6,5246.559702562543,-115712.86626141887,212309.02368389227,1957.9824947332065,-235304.45230547147,-15654.477081676767,-69635.75780181767,7602.911765923424,-17891.922794333506
2.2527600828243837e7,-4453.090547316725,-8759.63115585258,591472.9743481874,3.5459425633070283e6,-17594.650828357047,2.3005679039303735e6,9709.743333248161,5230.133158924818,18528.80066790604,-223496.5643101306,-206115.3856852323,-3516.9100671473316,-38258.71015176938,12101.158258165115,-12049.058353332715,153480.09029067855,-21492.709719240098,7247.802240271538,107088.17946218105,-11935.217983012797,3383.7555476323523,-16066.275668722676,-3669.0050653493668,1.7766196586819019e6,-12612.947655241749,-13244.375398207434,-57768.40751903081,-1044.5976405674144,-121239.6895297815,-8856.256839996948,66351.19041452018,-61599.028921660196,799.0701569951643,-3455.4542103773424,-10152.78744346933,-403033.41454157484,19392.324487309976,-31129.788939942388,22320.738072780514,173313.69046855046,3833.105509117855,4134.204346230551,-23050.477552805747,423514.331400842,-4877.906081525451,-13069.572173227185,-17099.103012063475,15672.83548149309,3960.1691135738192,-1.0820066764178048e8,-319930.3256452077,10320.381033618341,3.968336000354417e6,-10036.982712568313,40022.616957164864,-13899.07937960673,5.273896396808275e6,-10710.342737679111,-13067.107440445596,-6119.897161131551,-51617.298602518,4929.888339533203,64537.16815915367,-284300.6749491155,4244.811046478711,4819.8972959611065,-45765.67311703982,22753.90537103745,-414955.88951907994,51594.29305860004,-566882.872579254,-8082.288166068605,13142.22810010083,285217.2523565882,-10376.649682445392,-496091.670483237,-105726.9066933711,47751.31784026366,16268.043692429295,-25416.223198869844,-3945.612319638398,-13560.114968331663,259013.37242009977,4.615756489267919e6,126511.54493227554,73282.85889782185,15002.774403389645,-18919.77350454072,29011.540950936815,-457626.7916105524,5340.204660605039,-116798.95361769963,212857.73468445777,1716.6169941818314,765574.2768611036,-16198.789148975664,-70587.44446466322,13592.621493656046,-18412.309964946784
