serie,T,modelo,t_create,t_optim,rmse_train,rmse_test,mape_train,mape_test
2530,186,modelo 3,0.006802,0.9988027,20.605579881600054,30.172680936809805,0.9042794941183442,2.6569436337961614
2531,70,modelo 2,0.0041914,1.6345856,176.12827499852284,715.1404998609868,11.317874064761932,7.638255286932842
2531,70,modelo 3,0.0043241,0.0827293,1272.687064206916,3811.813426173195,122.03428513459767,41.272385980741674
2532,67,modelo 2,0.0043343,0.9845173,195.16220511936348,12768.837543788204,17.452946986105967,1127.5789401334118
2532,67,modelo 3,0.0043834,2.3928692,144.54775356870027,3757.216239456301,12.00964347362124,343.77924729130547
2533,306,modelo 2,0.0108036,2.5947759,3.099575022221096,37.96435325283399,0.21206249003752545,2.764882728947805
2533,306,modelo 3,0.009928,6.5553357,3.0995955579225525,40.04382984354068,0.2119487420567711,2.916221729858991
2534,618,modelo 2,0.0176896,5.4526381,4.225378892600103,101.37279067115406,0.25482155461244543,8.583197276994776
2534,618,modelo 3,0.0169177,6.0867406,4.225253974028079,99.72830237134464,0.25488400272448225,8.443269791858114
2535,432,modelo 2,0.012669,1.8093702,22.36029239097451,264.0446201569858,0.24203335600997355,3.3830191796432887
2535,432,modelo 3,0.0127644,3.1351335,22.364912471669843,163.8841547246998,0.2416544437240154,2.2210109249621794
2536,83,modelo 2,0.0049787,0.7244008,171.40354611816636,7905.314161556813,6.132210715062776,345.50868662494
2536,83,modelo 3,0.0046164,0.8447899,169.70601002943292,5897.379563101817,6.06318906477245,267.22135905468235
2537,234,modelo 2,0.0086435,1.3745792,25.55286121046629,180.58601035501226,0.1970283215233062,1.5864264342099101
2537,234,modelo 3,0.0078683,1.2686481,18.45674547402284,204.93141458157405,0.14654028740996708,1.7747646532536205
2538,70,modelo 2,0.0047182,0.9996882,35.31084036297484,652.9959316878841,0.7642390356415623,8.117024946900552
2538,70,modelo 3,0.0043909,0.3194219,27.625558863215772,367.95745653477786,0.6369867770133348,4.898170661505298
2539,306,modelo 2,0.0105512,3.1123972,21.948751459537434,207.3988673769474,0.2928895868324789,3.644984250138969
2539,306,modelo 3,0.0099122,251.0522726,15.48444839351349,163.50812433719972,0.20330469462741785,2.906219773748116
2540,69,modelo 2,0.0049866,0.5685132,15.589374682548947,415.3209124485581,0.7272867139383948,34.654529926068655
2540,69,modelo 3,0.0041825,0.4999781,15.0712607333275,440.4155000200104,0.7207534713887024,36.92392819437495
2541,187,modelo 2,0.0070996,0.4318483,112.64116106116849,487.3876388246521,3.247706348267785,15.165188818389971
2541,187,modelo 3,0.0069442,1.2125257,23.197942086688894,262.11067537591555,0.7261713650175823,8.43164368478676
2542,317,modelo 2,0.0107606,1.0811434,66.19465571856787,146.38088017184933,0.5133644669231763,0.9356138879665266
2542,317,modelo 3,0.0099501,2.3240195,14.378130028253283,256.71226304633376,0.11192035949528964,2.1176271406781932
2543,432,modelo 2,0.0135396,2.4795488,46.58145845971989,274.71450165304674,1.2011536481884009,4.427296214569909
2543,432,modelo 3,0.0127257,0.6787844,338.63519712703044,629.1639409684849,9.609463508950704,13.674094440547895
2544,69,modelo 2,0.0496462,0.344894,12.473578130688296,419.32466561694116,0.8313863567682471,63.20304354857112
2544,69,modelo 3,0.0043433,221.3373523,16.4255660131265,393.49672187075845,1.0850358958994568,59.701083827855925
2545,162,modelo 2,0.0064405,1.1978706,24.1466092242448,1252.2200757233063,1.3174166690411715,74.55265786168721
2545,162,modelo 3,0.0062789,1.0788855,24.011257795668406,1292.1010393074862,1.3269107664272382,77.45865951753265
2546,306,modelo 2,0.0106672,15.0068639,8.131197006861763,235.66053395614853,0.08852471151965753,2.4828727716345647
2546,306,modelo 3,0.0100636,2.2799412,8.123151616891908,227.10244629107328,0.08846573713118937,2.389140775173032
2547,69,modelo 2,0.0044248,0.1365846,166.4139146979113,1143.3598362955145,6.8706166448248425,107.98787189985362
2547,69,modelo 3,0.0042985,0.4942981,32.9584999644985,2231.6383907235745,1.1661078478438442,213.64719271270081
2548,234,modelo 2,0.0087835,1.2173221,19.95713784381074,570.5479356717417,0.16674749001519676,4.973308011000506
2548,234,modelo 3,0.0088566,1.5883532,63.17781095710148,74.83171141258896,0.5286903694609533,0.6109688266772026
2549,306,modelo 2,0.0107398,2.277161,17.572374413931087,217.07992732503533,0.19154038407399948,2.6708158382557197
2549,306,modelo 3,0.0098991,59.9102264,17.571849059190143,215.38474423868422,0.19135933527569335,2.6473793385881836
2550,69,modelo 2,0.0049607,0.7112677,82.54490456181352,2953.2985748387,1.4052590979018411,113.74341178016331
2550,69,modelo 3,0.0042232,0.6235023,109.85329313696161,4539.976123712858,1.9368423677607278,173.81563057230355
2551,69,modelo 2,0.0045423,0.5521734,29.780492612655095,396.0460402686223,2.100886238834469,78.12436378973541
2551,69,modelo 3,0.0042553,0.6739011,2.90992782616048e6,2.658387739971707e8,262722.0486677476,4.980835496617522e7
2552,69,modelo 2,0.0042938,4.5691707,137.20181183012448,853.0990180642315,1.5251213288701682,25.887034243210934
2552,69,modelo 3,0.0043583,1.7910166,136.49743261653342,663.467580708622,1.5269726916590842,20.52169870841055
2553,306,modelo 2,0.0105219,2.0616713,23.80241511334564,65.4842001279031,0.5769753111546401,2.045965782384583
2553,306,modelo 3,0.0098668,1.2784957,23.774960158167357,65.35995901547214,0.5744379124030469,2.0407667631567965
2554,306,modelo 2,0.0412528,2.6937971,26.09028374896572,437.3892896447055,0.3076360621548307,5.183545461287934
2554,306,modelo 3,0.0102856,1.8529388,86.25537431119433,238.20879520282435,1.0065735174969475,2.685086819699314
2555,272,modelo 2,0.0091171,1.3257586,23.935672622962784,161.2364090913261,0.9854835767269196,3.8128124006433297
2555,272,modelo 3,0.0092493,2.6792719,16.90878314312099,246.8008029554915,0.7081653401024549,4.9506889003294186
2556,233,modelo 2,0.0092192,1.8524506,15.232447688668538,283.08240423606674,0.13333760206630274,2.3089152657925944
2556,233,modelo 3,0.0085402,1.759186,15.230072626795678,337.1937467089459,0.13350073002873947,2.7614767728783365
2557,306,modelo 2,0.0102614,2.628594,15.438990219084614,145.56594065805055,0.44379646442304865,4.632683783247368
2557,306,modelo 3,0.0105903,2.1989927,15.435785369865295,146.57227944874964,0.44256332018756583,4.668265866432211
2558,272,modelo 2,0.0097389,5.4349877,3.3092268036162276,230.36240384259332,0.20454476271178818,9.835369947030886
2558,272,modelo 3,0.0099435,2.5144508,3.3089461173435084,227.97369782129672,0.20491197926854332,9.731439404706801
2559,69,modelo 2,0.00464,0.630038,183.41144609367373,1516.0781623742546,1.4698695328498428,21.323472910827597
2559,69,modelo 3,0.0043161,0.2988531,3074.392052002819,2958.7523407947874,31.770797394727317,40.677734713286604
2560,306,modelo 2,0.0099057,1.7436291,14.000415192906914,329.15452951820845,0.18276580804096376,3.3576353657947173
2560,306,modelo 3,0.0100498,2.4247026,13.988749692476487,331.99910690206235,0.1825963222012989,3.3905500461690683
2561,306,modelo 2,0.0109413,2.5713616,5.016061804971602,58.363810572464864,0.2658204616065586,4.945733632648184
2561,306,modelo 3,0.0099214,2.0149003,3.5971076450105937,63.717339993060904,0.18504151095623614,5.488065606427866
2562,66,modelo 2,0.0046419,0.0353162,622.0698473508414,563.5395845946831,46.27479892210205,40.48182482319691
2562,66,modelo 3,0.0042267,0.6039198,76.85325880729937,3117.6682961993215,5.109420475145474,241.2124513356565
2563,168,modelo 2,0.0066184,1.8591094,1268.4255594037547,13699.473515870477,13.236004815454832,150.64658396316432
2563,168,modelo 3,0.0066585,0.8794022,4091.505286745519,4586.786329493323,41.129959026862245,32.57514787505643
2564,206,modelo 2,0.0080423,1.4153435,24.704434547123736,499.15633880363123,0.722060683323571,15.375314727252068
2564,206,modelo 3,0.0075118,2.4103464,23.976452694600898,404.8647263783292,0.6822204895430598,12.186644374920322
2565,69,modelo 2,0.0045666,0.5886479,152.4561158239599,2843.8462385081443,2.7458423556175884,97.72223060000518
2565,69,modelo 3,0.0044859,0.6121856,144.34355583661002,3174.1882517035915,2.61676353477267,108.69843877949772
2566,509,modelo 2,0.014969,3.9275303,23.34680650568776,261.60679194830726,0.8762779490567292,49.11700171173259
2566,509,modelo 3,0.014423,3.6123275,23.346506728196147,207.53701793640604,0.876506448744767,39.228089181785656
2567,328,modelo 2,0.0105355,2.8484941,3.9187952294838504,33.57865586563024,0.2791121227168687,2.294122795190441
2567,328,modelo 3,0.0107135,2.5941555,3.913315904565558,35.24046440977957,0.27838193346711815,2.4775894807916106
2568,104,modelo 2,0.0054528,1.1989199,2.161762139180781,430.48825700754185,0.1601080139462568,24.000555538224816
2568,104,modelo 3,0.0050704,1.1259147,2.1321356621938703,428.16696501181735,0.1636390482137609,23.816414274754965
2569,306,modelo 2,0.0108543,2.1515279,11.86438122813959,342.06590370011276,0.25001564493664125,8.755026940676553
2569,306,modelo 3,0.0096558,2.6893255,11.809197407412857,346.8529319359228,0.24798924515218465,8.873065126805574
2570,306,modelo 2,0.0103145,3.4948776,3.5980419425794206,57.702352420452094,0.057281258221074965,0.780775071848944
2570,306,modelo 3,0.0099979,1.4610643,16.589104659196227,24.528708591026543,0.2659345885540204,0.32346612369568084
2571,822,modelo 2,0.0228697,3.8070324,80.07986947657027,3615.6647811633247,0.6075086678478334,20.42651938907735
2571,822,modelo 3,0.0211591,8.1717552,80.02027985679646,3756.9286870975284,0.6041801226861614,21.232457056556374
2572,211,modelo 2,0.007957,1.6390828,3.853728794303471,165.7893872519453,0.2539164290577754,12.708892006012078
2572,211,modelo 3,0.042463,32.2314394,3.8533914080813325,162.29350952178325,0.2538488176479527,12.450782547751931
2573,78,modelo 2,0.0052249,0.4342398,10.06532939514047,1203.2524337013172,0.5678806557480672,29.052533962839156
2573,78,modelo 3,0.0044246,0.477349,47.286846156035956,1092.6303210505002,2.4260943855786055,26.256464851007344
2574,82,modelo 2,0.0047929,0.7521475,288.1744196899202,3633.17473331466,2.350374628520269,57.07283566135067
2574,82,modelo 3,0.004661,0.7175042,281.3711596240639,2668.5354051216996,2.2081649198618223,42.34885691101337
2575,306,modelo 2,0.0100064,2.5332279,48.37362728299463,769.8987379697872,0.3702881085602714,6.989883690093346
2575,306,modelo 3,0.0100316,2.3916253,48.371617971748776,767.4592664135131,0.36993142224503067,6.967619458323243
2576,450,modelo 2,0.0140557,4.5850585,88.8744554587124,1545.998578024152,0.912919312566923,6.704224651099043
2576,450,modelo 3,0.0132097,3.9315298,120.6403018614416,679.7434669322078,1.230068776805929,2.9197302490600667
2577,432,modelo 2,0.0136866,3.3918187,14.701219675825023,1011.6334641093963,0.49943820509794146,30.309210223142884
2577,432,modelo 3,0.0131355,2.9091039,20.26832082073801,105.3911809423397,0.6836975942656666,2.9756301016214737
2578,427,modelo 2,0.0130348,300.0248057,21.624498260026918,114.65968679869131,1.4903870557129395,7.611687865553504
2578,427,modelo 3,0.0127958,3.791206,15.449312233873636,485.1569795274644,1.0594269872288067,33.19126035610252
2579,69,modelo 2,0.0044241,0.754528,75.63390719387311,986.2871890002426,1.3842284484462157,32.55635304279333
2579,69,modelo 3,0.0043751,0.6059919,75.5540508485363,1021.6640888593629,1.3698647349379411,33.737338514618365
2580,234,modelo 2,0.0090734,300.0038941,59.87850339555985,423.95670816474535,0.6581576092119854,3.603812822742889
2580,234,modelo 3,0.0080685,1.1888159,83.2344550480882,925.6834770687666,0.9451152188493257,7.774130406796842
2581,344,modelo 2,0.0112188,2.3708022,108.58895231835186,3775.952191890994,1.4324714807691972,53.36637554175835
2581,344,modelo 3,0.0109091,3.1184334,108.46691803202529,3389.8670176062856,1.429675269927428,47.810899529963635
2582,306,modelo 2,0.0110068,1.3191837,25.982270345467327,65.94229482780038,0.752024756758346,2.732002998139227
2582,306,modelo 3,0.0102523,1.5632566,25.980566305358344,65.93772785007575,0.7519355096675667,2.7317933724968215
2583,247,modelo 2,0.0095426,2.9059158,65.35754725092524,1351.246226063264,0.521679000250015,10.207886587324916
2583,247,modelo 3,0.0080883,1.2843831,50.44346268440061,954.5882937181598,0.399035941121451,7.777828632396061
2584,69,modelo 2,0.0044383,0.3466272,14.833630977969097,844.5454439971415,0.7737774113573453,82.59163346699862
2584,69,modelo 3,0.0042698,0.6885464,14.675893524649538,776.5382623504887,0.7717532740702834,75.88228777622535
2585,363,modelo 2,0.0110133,2.9961214,184.3397325180647,1695.52898622385,12.853118735868735,60.44816330621246
2585,363,modelo 3,0.0115645,3.1090362,183.76663208316714,2666.924837141149,13.115994492197064,117.16490047597358
2586,271,modelo 2,0.0091856,3.1058506,291.76842047864284,4791.236198711457,3.203933726478578,80.45012764377924
2586,271,modelo 3,0.0090128,2.55209,290.2543457809788,4853.64453741114,3.1737213726827083,82.93752293266877
2587,69,modelo 2,0.0044003,1.407396,222.51428940134858,1326.5502475731585,1.936794391247254,23.703954301382613
2587,69,modelo 3,0.0044586,1.6314435,222.34944480638697,1381.7222329219155,1.9244214964403898,24.737097819864495
2588,202,modelo 2,0.0077627,1.1001477,25.64071065575898,469.03794463653395,0.3566899041122899,7.082103725988537
2588,202,modelo 3,0.007199,1.4443393,25.573174938930986,494.6531928238834,0.35530683850359035,7.423009230533517
2589,306,modelo 2,0.0103079,2.338812,2.85668989234577,21.448364228649112,0.08825683025002964,0.6144636209149669
2589,306,modelo 3,0.0105204,31.2692954,2.1017608311084612,17.4324812634202,0.06225266505325728,0.49398553200336853
2590,306,modelo 2,0.0100713,1.8906068,23.318549652055953,173.48304434277705,0.2364581196319489,2.784912547401565
2590,306,modelo 3,0.0101397,1.1534399,23.310529265160575,217.73278512471973,0.2363612726513215,3.552383291655744
2591,317,modelo 2,0.0104881,2.1576872,11.43201707820079,169.69676253972608,0.22132678671663053,5.032241348750424
2591,317,modelo 3,0.0101685,2.4905334,8.175359425681638,239.40793167973987,0.15464619205223853,7.3460325233135935
2592,67,modelo 2,0.004326,0.2829288,480.769280837564,18686.461510486395,13.011691075747256,285.74235384189
2592,67,modelo 3,0.0042503,0.209822,472.11100131690574,8704.290467050138,13.06843654592317,127.82668761796221
2593,504,modelo 2,0.0151094,5.3737883,509.5022077354809,2924.6335573439083,15.017151002492716,49.411545699219694
2593,504,modelo 3,0.0152352,0.7998468,906.3909819010064,6042.3106739778,45.78972568727806,104.97263841383935
2594,69,modelo 2,0.0042338,1.2842644,193.98684411620582,1803.1645609485065,2.5230961035820765,44.46973403428934
2594,69,modelo 3,0.004325,0.0794832,1508.570861854882,2239.6752241913055,17.47334307346732,56.43174574026634
2595,115,modelo 2,0.0054438,0.7229489,7.469938101224192,70.95096203895096,0.36067805456418384,4.352673426859225
2595,115,modelo 3,0.0053129,1.0001431,7.46928577608562,72.25085078902804,0.3598876753017249,4.431451323884172
2596,69,modelo 2,0.0414109,0.4652401,51.109313821840814,1552.689285055956,1.4412480287158624,216.0611260484588
2596,69,modelo 3,0.0045295,0.4829741,37.51872734664847,984.6025646951197,1.0373008575295037,138.64034998196848
2597,450,modelo 2,0.0140281,3.7197526,9.929388683160006,249.0678772108612,0.1003672947166203,2.513769728483534
2597,450,modelo 3,0.0130611,113.574826,9.926127399398649,224.66860509062386,0.1002771419270171,2.2670093303494525
2598,137,modelo 2,0.0061255,0.3676975,2233.2881796050956,2575.7035366586856,67.98381139356209,142.85498737865205
2598,137,modelo 3,0.0060019,0.5380613,634.6689955312473,42350.48452717813,9.01951900730641,1607.2458453166082
2599,306,modelo 2,0.0117216,2.907839,25.96973356322141,116.5745318439613,0.3058388072916318,1.8271621260674844
2599,306,modelo 3,0.0107237,0.256194,145.91002760544052,145.517286677709,2.1901869684971773,2.2763706569370403
2600,306,modelo 2,0.010911,1.3996131,32.86317212423952,70.98727083927749,0.25921760867333854,0.5681861932609762
2600,306,modelo 3,0.0098493,1.3410874,32.860752459733256,70.90113830909222,0.2589835058245481,0.5674500621922554
2601,184,modelo 2,0.0076747,1.1460007,116.37518476960382,2008.2241891475737,1.1370507493804427,32.83117169081127
2601,184,modelo 3,0.0067273,2.0462187,116.31292389269865,2748.082636025168,1.1271976028253503,45.636770510182345
2602,432,modelo 2,0.0130906,2.7053686,53.66718314553316,355.1450080009091,2.3027473645256866,13.85516785676518
2602,432,modelo 3,0.0514063,2.9053714,53.5767893146596,680.1498916445566,2.296687195695095,29.709681322916587
2603,69,modelo 2,0.0044211,2.7862318,311.7516525440162,8418.465407373682,15.901970383180894,193.35799442217885
2603,69,modelo 3,0.0044563,0.5743541,222.90593252328105,7806.333907537871,13.788001990105245,178.5676247841493
2604,101,modelo 2,0.0053253,0.7493396,211.8468928133321,1406.2302370222694,5.974220462811491,51.19744104162434
2604,101,modelo 3,0.0053526,0.5593325,45.81910552064626,1100.0953972161199,1.2921267299147146,39.68060443997402
2605,69,modelo 2,0.004557,0.4399209,14.708838692299295,28.83971664462938,0.4224079106592421,1.1439509860648436
2605,69,modelo 3,0.0045251,1.7647275,3.1834320973463943,39.7781042530157,0.09562511625969228,1.6404119516118236
2606,133,modelo 2,0.0059202,0.575743,119.22650287964022,2333.4023882527904,1.6703810831020338,31.044764708782306
2606,133,modelo 3,0.006047,1.0421051,119.12123076725135,2786.486313537976,1.6545168842870255,37.76366790377972
2607,399,modelo 2,0.0119209,1.7866272,12.991097940741577,46.74714629701938,0.319312814224048,0.6097392348505664
2607,399,modelo 3,0.0124476,26.9001318,9.287545718533211,66.51220428499163,0.22144049699241727,0.8153069189383108
2608,169,modelo 2,0.0067802,1.291531,14.343711507670733,334.3812949648231,0.7537508978519409,22.337947176682917
2608,169,modelo 3,0.006751,0.9907814,14.330983114362018,171.75808931736339,0.7467349223919385,11.568141023053226
2609,224,modelo 2,0.0086585,1.6354601,49.59317323213802,189.1851224015485,1.6201740166599459,6.699877619952553
2609,224,modelo 3,0.0078285,1.7816361,35.24580048048188,833.6219145182769,1.1416783209955224,26.679113605196942
2610,306,modelo 2,0.0106848,2.0305805,9.666080767743018,29.106634162438816,0.21520614837610713,0.8239413629636878
2610,306,modelo 3,0.0101733,2.0674269,6.930532083238404,83.7271649436699,0.15882760879052102,2.563254896758049
2611,167,modelo 2,0.0063265,1.6368492,122.4459518279225,18968.456963669243,0.7221660864289484,221.28574684363795
2611,167,modelo 3,0.0073795,1.8105224,170.2872483414566,18651.038284884955,1.0597278173607596,217.50858037853789
2612,285,modelo 2,0.0101055,1.8302094,99.1745372370423,667.3599990608387,1.0388585296473423,4.575886823118679
2612,285,modelo 3,0.0095949,3.0607035,31.173076838656577,471.7028947649279,0.30701488754663586,3.1653996401394178
2613,198,modelo 2,0.0081657,1.999982,122.68250168942286,7948.716574204482,1.5108671378721124,66.06716591907714
2613,198,modelo 3,0.0072661,1.3476073,78.37701404040251,3417.0571611396003,0.825078676474651,30.217238392256473
2614,105,modelo 2,0.0060674,0.7921503,20.853891939113,1404.7870681874736,1.061479380439584,48.08104083707892
2614,105,modelo 3,0.0052164,0.8338595,28.02655040704293,1692.0562147993394,1.3852785899553466,59.05398510495251
2615,241,modelo 2,0.0090689,1.3627189,4.16444782477147,57.72822994739697,0.2233765084946097,3.021010632919041
2615,241,modelo 3,0.0089832,1.6872948,2.948482446322092,96.0333695981187,0.1588593659425974,5.1474841196169825
2616,504,modelo 2,0.0149953,5.3945575,509.5022077354809,2924.6335573439083,15.017151002492716,49.411545699219694
2616,504,modelo 3,0.0142791,0.7948413,906.3909819010064,6042.3106739778,45.78972568727806,104.97263841383935
2617,139,modelo 2,0.0058831,1.3977815,5.725161458646577,111.80887691130276,0.3116529636786679,7.459369516276619
2617,139,modelo 3,0.0059457,0.995604,5.713238680001837,115.43440931953532,0.3086759714112156,7.68914617196976
2618,306,modelo 2,0.0101839,1.6758026,21.831131623894738,400.90932177836805,0.3044049650151011,4.654630482959659
2618,306,modelo 3,0.0103066,0.7614502,101.59694245979797,256.5971847303968,1.402379196063639,2.604652909650766
2619,202,modelo 2,0.0073889,2.0261457,12.058977964474547,143.03434731227512,0.1694538582222529,2.265201199622656
2619,202,modelo 3,0.007363,1.2353654,12.05704566968477,45.462851982412054,0.1691966198800295,0.656890332861259
2620,234,modelo 2,0.0092132,2.1469921,12.852563738198748,266.44029892069943,0.11276588667926311,2.3388643575411057
2620,234,modelo 3,0.0084589,1.2121108,9.058397900873118,402.2657752410135,0.08232899406975792,3.5147713963109957
2621,306,modelo 2,0.0101825,2.3335356,12.056502073125648,240.8011993530647,0.15228454279358536,3.275380232925832
2621,306,modelo 3,0.0099192,3.1243343,12.054719021096787,233.29432832314686,0.15209287706782632,3.1733693180106144
2622,69,modelo 2,0.0042729,0.5319816,120.6591437040214,4130.889769355875,1.6392689040174147,125.96629031183157
2622,69,modelo 3,0.0043619,0.0414252,2082.1790876608848,2958.7445084347037,25.269032174631683,100.44622620413071
2623,184,modelo 2,0.0082263,1.7428933,49.44105190897211,1325.0220995090685,0.6585307856701235,17.58523849398403
2623,184,modelo 3,0.006827,1.1557905,49.17202238529097,1310.3873469041437,0.6470640939323402,17.657906288071768
2624,124,modelo 2,0.0057554,0.5152398,655.0111500389999,2277.0472507115965,25.907040220731975,1185.6305305958876
2624,124,modelo 3,0.0055844,1.4825408,46.43702088516615,1278.131411553116,3.2515000841978976,631.9519698235578
2625,354,modelo 2,0.0118645,1.8440665,11.244581250308809,41.33775802500911,0.10217396090987348,0.31915064481641425
2625,354,modelo 3,0.0113677,2.3385791,8.168692665188255,126.53487382889587,0.07296094110765437,1.0690177342616278
2626,271,modelo 2,0.0095698,1.8496648,11.188226804487448,84.9889555974326,0.5320118663167026,3.1634912894673572
2626,271,modelo 3,0.0093173,2.6059462,8.455128358771976,94.76461729399571,0.42154835915196714,3.3937739882490554
2627,154,modelo 2,0.0067734,0.763925,14.913854847309802,532.5947603504294,0.46067223510933425,17.795961581535984
2627,154,modelo 3,0.0064082,1.3481912,14.920638639873916,528.9134657890917,0.45976781544350886,17.672881424635094
2628,151,modelo 2,0.0062078,0.5030562,55.988578282657016,1522.767772034644,2.989262310017512,75.51943723784987
2628,151,modelo 3,0.0060528,1.0716045,55.840079407289096,743.8251368105363,2.9705845226631116,37.085786402850104
2629,69,modelo 2,0.0042549,0.2769255,403.09329117253435,19202.879785933088,3.948235653449561,414.12301523291353
2629,69,modelo 3,0.0045312,0.1016531,5304.031923702793,51088.027644587455,58.10165352978629,1334.474075722226
2630,217,modelo 2,0.0079062,2.3605787,25.337532249319597,112.7002523241137,0.20952233650620516,0.9519644027587186
2630,217,modelo 3,0.0076297,1.8290399,19.857273839997145,207.2152199518276,0.17150814938363299,1.4047440978318904
2631,247,modelo 2,0.0086677,2.0256369,57.18726331999799,248.32645330315998,0.2840939379531195,2.1975155657441894
2631,247,modelo 3,0.0090676,2.022642,40.49423198869105,186.18895791992193,0.20226420085334174,1.6421753543554567
2632,234,modelo 2,0.0086482,300.0018721,26.762228055266608,420.5553163920864,0.2077482753768965,4.0950418523901595
2632,234,modelo 3,0.0086392,1.305581,19.31161913975581,368.05458768418345,0.14918427258266742,3.56949067918599
2633,151,modelo 2,0.0070213,1.5628226,133.84737292823797,3308.8066094979,10.865428364570004,131.0178985258174
2633,151,modelo 3,0.0060502,1.1999103,133.6901276299859,4382.068569744843,10.720759353088024,175.4288628347977
2634,69,modelo 2,0.004229,0.704847,184.2298421247429,3840.9802225193503,1.6819456672218391,85.13062775195225
2634,69,modelo 3,0.0043392,2.99469,257.2328986042515,3139.827662090669,2.4879897284351338,70.70015318350839
2635,450,modelo 2,0.0130832,2.6555825,17.589538774355194,678.1014463257702,0.3050929345778706,8.346399649390769
2635,450,modelo 3,0.0133182,4.0892213,17.587942973198686,676.9216424162173,0.30480249449797997,8.332032711622666
2636,82,modelo 2,0.0046378,1.1004298,89.40342055920826,568.0809953989167,2.034909734628239,17.729200240728
2636,82,modelo 3,0.004646,0.1490131,221.90282767405176,1113.8800515796231,5.224022053037974,38.869493721978166
2637,66,modelo 2,0.0047842,0.5606846,161.7742782560117,3329.8694627453883,6.900637284873118,247.7679743214084
2637,66,modelo 3,0.0045904,0.4841643,160.51731634190295,3729.515811916774,6.79289604121269,278.21739499869295
2638,282,modelo 2,0.0099455,1.9982536,142.94504569068374,6798.020298806728,1.2789677297407975,62.827500996050766
2638,282,modelo 3,0.0101362,0.5669614,989.3012674994535,2205.397791795699,9.77433928897981,18.590100102123248
2639,218,modelo 2,0.008321,2.0637868,114.89869735648651,5799.155167297508,1.2040129532292265,63.66045760992872
2639,218,modelo 3,0.0077963,1.5105848,119.28372973975901,7623.986534093836,1.2567570897872444,80.89637694229168
2640,234,modelo 2,0.0086623,1.7209529,6.25098251199344,278.02828616711383,0.06570551699811851,2.494989746427774
2640,234,modelo 3,0.0088451,2.5369501,6.25087045695032,296.37406672744953,0.06553784304951377,2.6734123810306163
2641,180,modelo 2,0.0077223,0.7286346,25.96351552922265,136.58213243612977,0.3336300150970428,1.3395724729674006
2641,180,modelo 3,0.0070161,1.3141971,5.651886768894949,420.44124422078767,0.07183938039884506,3.8830619505009962
2642,354,modelo 2,0.0116726,2.5527031,14.588817513871973,86.59852124160646,0.47789533010230034,1.5029304383461854
2642,354,modelo 3,0.0110319,2.3227055,14.59327103307338,95.74189851156403,0.47856089233853094,1.6324560338815093
2643,210,modelo 2,0.0076626,1.122378,95.55788776373083,2262.411872294518,0.682188524279333,21.023317137725012
2643,210,modelo 3,0.007624,1.8289583,95.36719584126254,1137.1956889974306,0.6717829902695571,10.806295272501771
2644,234,modelo 2,0.0087473,0.6746042,1850.4481451691581,2194.5888831664724,69.35160324099273,63.93494847189174
2644,234,modelo 3,0.0080275,1.9304745,641.0776836824994,8360.857931235754,23.626406232293196,575.2011826635636
2645,330,modelo 2,0.0110173,1.2474219,327.75846683872277,1197.9972788075936,4.678186423896881,12.75904596859268
2645,330,modelo 3,0.0106713,2.1646494,262.5992185831588,11347.077956230542,3.919591235216685,164.84496332656516
2646,300,modelo 2,0.0099614,0.9784073,656.0497726490825,33433.087720779826,5.146908524962917,206.26675212650642
2646,300,modelo 3,0.0099975,2.0520371,641.9362696235305,13143.816517027457,4.827262582451784,74.59646116492478
2647,306,modelo 2,0.0098104,11.8301258,5.504892584946364,50.63198389667539,0.11506964999761234,1.1447492552189151
2647,306,modelo 3,0.0101402,1.7371264,25.796443809072915,50.031107975193635,0.5242641482615709,1.0457503771629972
2648,202,modelo 2,0.0074063,1.0881393,31.298582480676068,1043.874343061649,0.3370783727419275,11.82175054951783
2648,202,modelo 3,0.007429,300.0047844,31.117465698657895,947.8676642835183,0.3365178262229512,10.739326427028043
2649,306,modelo 2,0.0109973,0.9355883,21.001886396386936,30.519743275601275,0.536958235723624,0.6114679356202262
2649,306,modelo 3,0.0106795,2.2016412,4.497431910783738,94.04615676001167,0.12125474127032174,1.7269765917881457
2650,69,modelo 2,0.0051453,0.4422929,29.473168360738295,297.3079690017444,1.3928407610336557,45.14636466986394
2650,69,modelo 3,0.0044497,0.6806319,29.335699576257415,433.6098940662961,1.3891463618629176,66.97708937012492
2651,306,modelo 2,0.0528067,1.7859196,28.854292361901287,2156.60982216684,0.25476689677204145,22.78111912284556
2651,306,modelo 3,0.0104372,300.0118829,37.473215321932216,278.2923149999876,0.32539023710970205,2.9460976016460925
2652,306,modelo 2,0.0108866,3.1418345,5.213477850707475,116.63999601992063,0.08945694385668693,1.8703128074429098
2652,306,modelo 3,0.0103014,2.9190423,5.213059188845561,116.80034875154222,0.08936219721733554,1.8728959140185149
2653,306,modelo 2,0.0113385,2.0792864,17.509869452911218,326.83379804531745,0.13764700290511994,2.7002422001535162
2653,306,modelo 3,0.0102788,300.0186355,18.748767635206914,173.3194419874155,0.14217581154789563,1.3719177863664502
2654,213,modelo 2,0.0081122,0.1213013,2857.6922727652322,2114.907956273573,85.62610869592909,73.2808985122265
2654,213,modelo 3,0.0076067,1.6095171,432.40256050429775,1618.2670373025983,10.83742565219271,56.85290438151419
