serie,T,modelo,t_create,t_optim,rmse_train,rmse_test,mape_train,mape_test
85,306,modelo 3,0.0061979,3.4385044,7.405021983566019,120.27755401876394,0.2358046682138794,9.758854246586385
86,69,modelo 1,0.0506171,55.594444,50.836418597492525,1122.1710205484187,1.345309786354682,77.04323820865272
86,69,modelo 2,0.0029054,0.2166798,200.2717484235168,248.45966507604496,5.873894207367122,15.636796104341283
86,69,modelo 3,0.0039481,0.3687045,50.84470991849825,1200.3646585890258,1.348625574745738,82.50434601787337
87,169,modelo 1,0.6888024,303.8200178,219.4673224571721,74425.26804015838,4.999563923884342,2114.7107707598034
87,169,modelo 2,0.0045798,0.3347627,136.91992424285874,4912.750797245893,3.081336648629017,127.44655862926211
87,169,modelo 3,0.0053163,0.0842397,468.4401900111759,533.3063753683145,11.822485846423856,13.781193040443362
88,305,modelo 1,4.6015471,314.8406898,104.95613916024037,457.66619924896435,4.7679111007704185,17.9810573699258
88,305,modelo 2,0.0064248,2.0019739,3.4189198146098208,37.32599739476903,0.12650304804755524,1.1505728465652374
88,305,modelo 3,0.005998,1.9456514,3.416935020536346,37.087922713131746,0.1253798725953343,1.1431938074703174
89,267,modelo 1,3.1905047,327.1964588,1335.0570132296282,1136.1408342812954,33.49155761306254,12.227928981273923
89,267,modelo 2,0.0067054,2.1439913,142.7410919055848,1210.4243761536868,2.8999732627062444,14.449907294033917
89,267,modelo 3,0.0056125,1.1779824,103.9348861990653,1505.5723448331596,2.021253993393104,18.33956668448621
90,175,modelo 1,0.7446862,305.9219379,122.83221257410413,195.27447234225303,7.310168118018219,16.22757177063258
90,175,modelo 2,0.0042628,0.960467,26.05449083041995,105.5705576683338,1.4655409930302599,8.340554255923303
90,175,modelo 3,0.0043203,0.4978603,25.98460833505537,98.57059736321078,1.454032116655078,7.740969902906842
91,306,modelo 1,4.8006232,321.6300979,323.1835459069019,277.8303877447628,6.432878512264402,5.088550634944869
91,306,modelo 2,0.0073289,1.0388653,49.847924518606256,108.29131209157369,0.9348826409648826,2.099789449306683
91,306,modelo 3,0.0062228,36.632678,10.619979201973795,164.47986668341423,0.20001982281633163,3.0459345243737097
92,247,modelo 1,2.5058116,325.9332922,1118.0913783196686,5822.104833163271,33.391108748570815,23.433205065493095
92,247,modelo 2,0.0061953,2.5986247,111.46295995434589,6446.961167757323,2.4807646516207855,22.86328898914181
92,247,modelo 3,0.0067252,1.754162,155.99028632764586,6280.991090979996,3.259517491857032,21.597321633018502
93,69,modelo 1,0.0480621,135.9773936,360.7042317723537,4609.367120565286,3.6182697884041257,75.46964123628602
93,69,modelo 2,0.0029081,0.2199099,325.4445358701721,5569.136725226969,3.362325969870491,95.0276278412178
93,69,modelo 3,0.00273,0.058658,3809.539901328364,20609.475949311505,43.250527078377694,388.6875610893733
94,162,modelo 1,0.5814709,311.1632118,623.9687206555551,447.3370859677894,26.028784241722192,31.36678362582336
94,162,modelo 2,0.0081803,1.7042603,35.282364555487845,610.4227228550175,1.7736551630459987,42.55731918241069
94,162,modelo 3,0.0065377,1.8431368,35.17276515102881,590.2314411617484,1.7576087590816754,41.210522982967596
95,306,modelo 1,10.4319029,402.9044079,79.03662316402982,80.54631948822535,4.872260858431318,7.034953112493597
95,306,modelo 2,0.0123274,2.4275386,4.923544540211217,22.18728906043991,0.25854104252522403,1.9017316124947201
95,306,modelo 3,0.0124275,28.1425523,4.921097699271438,20.726713267098926,0.25839859663935444,1.7651004603453115
96,69,modelo 1,0.1100138,218.2438744,49.632094282756,600.3736067055158,2.029448466477434,61.71344404185434
96,69,modelo 2,0.0047962,0.3949492,16.367156667728533,565.6724905786293,0.6394000555158892,58.36958187932415
96,69,modelo 3,0.0048489,0.4646082,16.31608626429524,578.6087539069418,0.6265915958415602,59.82365392308912
97,352,modelo 1,14.7226093,325.7329916,0.0,3087.4457640473593,0.0,99.99999240878097
97,352,modelo 2,0.013279,3.1304168,13.7792898979834,487.0727654703496,0.5212137124165498,13.805334472248488
97,352,modelo 3,0.0132708,299.9667674,19.6532592272797,219.1549173727409,0.7470596437838355,6.203713132661988
98,69,modelo 1,0.1036221,119.5847229,31.352114657900525,1052.8280202487379,0.9016916610969192,47.56901965923166
98,69,modelo 2,0.004775,0.4826676,31.966707355325735,1469.0534892712499,1.021267489682982,66.48492083473792
98,69,modelo 3,0.0046639,0.500143,31.517851774107804,1449.5660104449134,0.9777265336900872,65.57218246360823
99,514,modelo 1,45.9048135,696.188585,0.0,6796.844236003679,0.0,99.99999693749643
99,514,modelo 2,0.0104923,1.8635609,122.97899421087037,2680.298835473279,1.6100252362877927,36.302199552656965
99,514,modelo 3,0.0108617,2.3422364,120.27842370365433,1099.6731889741088,1.5739664667706248,14.812424619925777
100,330,modelo 1,6.8141804,359.9068614,1602.0533582828086,8366.147218415781,17.618787989781257,25.50134552555618
100,330,modelo 2,0.0173921,1.3918364,319.41954218066365,7768.991333935689,3.4404684745112935,24.6615041291825
100,330,modelo 3,0.010127,1.4663016,320.96824659515306,3929.3428782317224,3.520962226298426,11.204271549102964
