serie,T,model,t create,t optim,rmse train,rmse test,mase test,status
80,170,model 2,0.0056945,0.0943917,891.343201215996,39093.11411718313,10.607588711668242,LOCALLY_SOLVED
80,170,model 3,0.0326268,0.1090008,889.798758348174,38584.511964881174,10.470761048025564,LOCALLY_SOLVED
81,170,model 1,0.0157096,0.8021344,0.009080830662831614,110.0365506580211,0.2907288526678244,LOCALLY_SOLVED
81,170,model 2,0.0054181,0.9425199,0.009707003886949032,106.01423698429667,0.2835943692406965,LOCALLY_SOLVED
81,170,model 3,0.0045211,1.1354168,0.009695466646681807,103.49210281512498,0.27639846961470543,LOCALLY_SOLVED
82,170,model 1,0.0173426,1.0294077,0.011379095075787412,126.92552835245175,0.048658635857555504,LOCALLY_SOLVED
82,170,model 2,0.0058163,0.0652155,165.82863852575386,2721.7580646428605,1.1707161539339845,LOCALLY_SOLVED
82,170,model 3,0.0046057,0.0610388,166.48922856196978,2552.7701513077754,1.09799182466359,LOCALLY_SOLVED
83,170,model 1,0.015233,0.8869123,117.76604002966582,2447.970107447956,2.0751074627489325,LOCALLY_SOLVED
83,170,model 2,0.0060808,0.6026752,117.3525963237773,2062.040205762786,1.7497737322940685,LOCALLY_SOLVED
83,170,model 3,0.0046255,0.7674211,116.62557191354368,2329.4289719514745,1.9732802131691667,LOCALLY_SOLVED
84,170,model 1,0.0141656,0.2630811,908.6782540849296,34847.365258702914,9.452653654267795,LOCALLY_SOLVED
84,170,model 2,0.0056091,0.0857606,891.343201215996,39093.11411718313,10.607588711668242,LOCALLY_SOLVED
84,170,model 3,0.0053587,0.1057092,889.798758348174,38584.511964881174,10.470761048025564,LOCALLY_SOLVED
85,170,model 1,0.0152137,0.4014995,1081.7041587239246,29077.589278108568,12.856080838560606,LOCALLY_SOLVED
85,170,model 2,0.0054553,2.3237202,1100.9369094609592,22218.23654237732,9.846026123225347,LOCALLY_SOLVED
85,170,model 3,0.0045773,0.0831989,968.2985224749123,16653.464124443766,7.350189780094267,LOCALLY_SOLVED
86,170,model 1,0.0151338,1.1987927,0.015317992703612655,91.90888428957336,0.073863301540773,LOCALLY_SOLVED
86,170,model 2,0.0050076,15.2869387,0.01623796036349374,84.63584299207334,0.0684672248272725,LOCALLY_SOLVED
86,170,model 3,0.0230037,1.0316177,0.01623909707761642,81.65764669448278,0.0665975073112544,LOCALLY_SOLVED
87,170,model 1,0.0160356,0.7328963,589853.5539702473,2.691696644746673e6,6.397736955992541,LOCALLY_SOLVED
87,170,model 2,0.0046145,0.1073903,1.1457673796908904e6,1.5996313002862318e6,3.9087037498426764,LOCALLY_SOLVED
87,170,model 3,0.0047906,0.1079536,600179.7795873594,6.342942332402273e6,17.536102321504252,LOCALLY_SOLVED
88,170,model 1,0.0151184,1.641225,9.521108004009956e6,2.0178711242107287e8,7.820759580048309,LOCALLY_SOLVED
88,170,model 2,0.0047719,0.6552802,1.0391637381747607e7,2.91203383561275e8,11.279209648219322,LOCALLY_SOLVED
88,170,model 3,0.0044733,0.9218139,9.954113163521556e6,2.543114152211057e8,9.855571086569793,LOCALLY_SOLVED
89,170,model 1,0.014519,0.0830847,1024.3123818241775,5841.602613801548,4.400253861469943,LOCALLY_SOLVED
89,170,model 2,0.0045214,0.0693496,1010.4982299319302,55366.09525809039,40.53436393516061,LOCALLY_SOLVED
89,170,model 3,0.0046652,0.0853625,1010.4988873446536,55328.54153267012,40.50701827778065,LOCALLY_SOLVED
90,170,model 1,0.0186374,3.9926173,0.010273619399578706,45.71417070445921,0.023434069094517607,LOCALLY_SOLVED
90,170,model 2,0.0047107,1.1054349,0.014679223645464303,44.551247856656865,0.021802186849329504,LOCALLY_SOLVED
90,170,model 3,0.0044684,1.4371251,0.014652210753865025,41.323140478933254,0.01985310395863449,LOCALLY_SOLVED
91,170,model 1,0.0136988,0.4107955,1081.7041587239246,29077.589278108568,12.856080838560606,LOCALLY_SOLVED
91,170,model 2,0.0050707,2.379217,1100.9369094609592,22218.23654237732,9.846026123225347,LOCALLY_SOLVED
91,170,model 3,0.0048298,0.099799,968.2985224749123,16653.464124443766,7.350189780094267,LOCALLY_SOLVED
92,170,model 1,0.014027,0.6777812,514.666120052869,5982.909504494008,6.68291294204341,LOCALLY_SOLVED
92,170,model 2,0.0046977,1.9607581,542.457964635765,6342.825770073473,7.036662566133718,LOCALLY_SOLVED
92,170,model 3,0.0048852,0.9056445,524.827363360371,2572.152348447137,2.9406239865737094,LOCALLY_SOLVED
93,170,model 1,0.0133237,1.0698402,0.015317992703612655,91.90888428957336,0.073863301540773,LOCALLY_SOLVED
93,170,model 2,0.0057864,15.3880339,0.01623796036349374,84.63584299207334,0.0684672248272725,LOCALLY_SOLVED
93,170,model 3,0.0049871,0.9500567,0.01623909707761642,81.65764669448278,0.0665975073112544,LOCALLY_SOLVED
94,170,model 1,0.0133358,0.5713329,79.7726866521283,1573.4545068588357,0.4382948019978569,LOCALLY_SOLVED
94,170,model 2,0.0047366,0.7688345,78.14677016516866,1404.1637001924908,0.38844957033265526,LOCALLY_SOLVED
94,170,model 3,0.0048348,0.7779425,78.09648578135938,1458.2964956856272,0.40379231395938775,LOCALLY_SOLVED
95,170,model 1,0.0145929,0.4689849,50.105496240632306,370.2301963382678,1.4758679555565306,LOCALLY_SOLVED
95,170,model 2,0.0054239,0.5513562,49.6930079597964,365.68373490164595,1.4535568539634653,LOCALLY_SOLVED
95,170,model 3,0.0045638,0.4587929,49.64146155311544,364.131917587052,1.4483144249275706,LOCALLY_SOLVED
96,170,model 1,0.0155593,1.3803146,0.022117646500930736,322.56812514457965,0.16157345020580008,LOCALLY_SOLVED
96,170,model 2,0.0056029,11.1975969,0.02265122119188612,293.42012285397385,0.14699275068103534,LOCALLY_SOLVED
96,170,model 3,0.0047903,0.967097,0.022144598406074863,326.81829877316477,0.163669427470599,LOCALLY_SOLVED
97,170,model 1,0.0151943,0.8133819,0.009080830662831614,110.0365506580211,0.2907288526678244,LOCALLY_SOLVED
97,170,model 2,0.0354024,0.9158642,0.009707003886949032,106.01423698429667,0.2835943692406965,LOCALLY_SOLVED
97,170,model 3,0.0057556,1.117246,0.009695466646681807,103.49210281512498,0.27639846961470543,LOCALLY_SOLVED
98,170,model 1,0.0150463,1.373236,0.022117646500930736,322.56812514457965,0.16157345020580008,LOCALLY_SOLVED
98,170,model 2,0.0057703,10.6855688,0.02265122119188612,293.42012285397385,0.14699275068103534,LOCALLY_SOLVED
98,170,model 3,0.0045435,0.9124999,0.022144598406074863,326.81829877316477,0.163669427470599,LOCALLY_SOLVED
99,170,model 1,0.0150747,0.140727,388.98545338316984,10448.449795276567,6.456629887100632,LOCALLY_SOLVED
99,170,model 2,0.0046857,1.3243858,378.83576112291195,5311.137132655889,3.3150891733831904,LOCALLY_SOLVED
99,170,model 3,0.0046396,1.60719,374.4151748960575,4628.9204815957755,2.8890976418034726,LOCALLY_SOLVED
100,170,model 1,0.015381,1.0124397,471283.13568568294,3.745448229492428e7,69.58982099984352,LOCALLY_SOLVED
100,170,model 2,0.0052892,0.3809681,443842.70190961915,2.8185691529360287e7,55.155300715679395,LOCALLY_SOLVED
100,170,model 3,0.0050901,0.3979372,416779.9686469812,2.9811332573954795e7,58.29099470701182,LOCALLY_SOLVED
